Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.640012079,-0.022348706044910516,0.34829643156003876,-0.7529400771510222,
0.645017002,-0.03320185273341986,0.31694433518943743,-0.7325966982564625,
0.64999131,0.011745743517457219,0.3071857248043819,-0.6167231105582953,
0.654996156,0.017058032802247047,0.2917172077731931,-0.5699930590643119,
0.660001079,0.005984988253516399,0.18740513828886707,-0.45599444725144966,
0.665005925,0.027772328409514768,0.1116167299548243,-0.3954413097542848,
0.670010771,-0.04673515069249318,0.11227769792870346,-0.26272298188545884,
0.675015617,0.008580555059408801,0.08982215834296303,-0.20251694752008564,
0.680020541,-0.04676566955415751,0.07951935539751487,-0.03943035946870532,
0.684994848,-0.014428197836624357,-0.012999086299664064,-0.08517435349293301,
0.689999694,-0.042188345985211345,-0.033383583004575,-0.0068479788880964065,
0.695004541,-0.018427788890677615,-0.10332124628647232,0.18605775733141705,
0.700009464,5.806687058783067E-4,-0.12096437770544766,0.20247627178310257,
0.70501431,-0.07614992836461254,-0.11975581612920205,0.3305330346383961,
0.710019156,-0.05325849278247982,-0.08814321491508048,0.4176551874763419,
0.714993541,-0.027283906328492424,-0.1854361417562833,0.5103372237115424,
0.719998387,-0.006504237165302462,-0.17899466535815156,0.5998061101459919,
0.725003233,-0.03584916552722489,-0.25045605485732203,0.6024278959292939,
0.730008079,0.0019664433732030084,-0.35359369901891435,0.5815413920608181,
0.735013002,-0.0367340710056307,-0.5127183849658641,0.5954775594494359,
0.740017848,-0.044710144701996024,-0.5174349351760605,0.6909023112314241,
0.744992156,0.033184897658508156,-0.605484088582743,0.6753052382673665,
0.749997002,0.03420935611508777,-0.668261925636092,0.793071644227175,
0.755001925,0.06567472251719231,-0.7414686046110464,0.9715609683358419,
0.760006771,0.09084699179701802,-0.8306796759022772,1.0224151717633996,
0.765011695,0.05735471746105192,-0.9326943325721025,1.0860828484702898,
0.770016464,0.061206649945404035,-0.9683373822945596,1.1523394843426384,
0.775021387,0.08727255758144531,-0.9508831464591219,1.3355896203110245,
0.779995695,-0.022119305161650393,-0.8066751927807008,1.4592057965906164,
0.785000541,-0.0023725443108998934,-0.7449389434396485,1.6270509165693685,
0.790005387,-0.06318961088054365,-0.6955499439668068,1.7996349654332295,
0.79501031,-0.15015047195905834,-0.6407158684119708,1.9377022045243173,
0.800015156,-0.10479748966975522,-0.5968485602843863,2.0864624227991406,
0.805020002,-0.06851509787784826,-0.5387704475011907,2.19014848438189,
0.809994387,-0.047150634353532866,-0.4999693952629155,2.250112256743794,
0.814999233,-0.014736175636589105,-0.43062126816345747,2.152516715795425,
0.820004079,-0.11138772674412692,-0.4211114897810101,1.928872198319933,
0.825008925,-0.05846439963985414,-0.4211651050633334,1.818910289173525,
0.830013849,-0.046771519711883314,-0.4212079019217605,1.6160184290927262,
0.835018695,-0.02975576884052869,-0.3369663215374086,1.4996735689577747,
0.839993002,-0.07743473463457201,-0.3921562557772902,1.5981343934962986,
0.844997849,-0.11557790726980666,-0.4439695457900452,1.6615794142111007,
0.850002772,-0.1077852137133368,-0.630987690312456,1.5744295469938798,
0.855007618,-0.06324383614420001,-0.5967274081093399,1.4510803502415879,
0.860012464,-0.06591795979308371,-0.561657935093429,1.2987701639823328,
0.86501731,-0.05273436783446697,-0.3267431495273798,1.3071664607757114,
0.869991695,-0.11880194567595981,-0.13115007382112265,1.4211436300463518,
0.874996541,-0.026088549081127343,0.048308986811021803,1.6349098991542697,
0.880001387,-0.05917807092955947,0.08461581737850477,1.6450311908077921,
0.88500631,-0.13927979604952528,0.1213228151882042,1.499899464364983,
0.890011156,-0.11908527482790149,0.12770400410368854,1.1233051916091732,
0.895016003,-0.13357545748744326,0.15579326920091963,0.6841238896154636,
0.900020849,-0.1451676036150767,0.10165030139589204,0.45536185583299726,
0.904995233,-0.1391183968569051,-0.010617110110093142,0.24936791484217835,
0.91000008,-0.18790919273576823,0.05279791118560717,0.09989563802608714,
0.915004926,-0.19629602980201794,0.08054551888989203,0.04160932047946275,
0.920009772,-0.1723596998181769,0.12572801438559522,-0.09695851529611588,
0.925014695,-0.08425764625285692,0.26913423798552705,-0.36104001780329753,
0.930019541,-0.09039043096712929,0.29958320825951534,-0.5416594678559186,
0.934993849,-0.13360394404738507,0.3009581658812941,-0.7014779038745793,
0.939998695,-0.13752890719103306,0.10286055354854118,-0.9365935474648985,
0.945003618,-0.07937737379970145,0.020996843565151302,-1.0404094815266056,
0.950008464,-0.0481789753794829,0.032120350828683586,-1.1541079807290977,
0.95501331,-0.05386610396386471,0.025696280662946824,-1.2603904190071074,
0.960018157,-0.020108521522532175,-0.033073041387611246,-1.4756600524908414,
0.964992541,-7.63941241463284E-4,-0.08775003238377077,-1.5712621423344704,
0.969997387,0.06834186042693435,0.014075887331508774,-1.5787901093753884,
0.975002234,0.10830360194323208,0.17215109835397646,-1.4315844861819507,
0.980007157,0.132611557167989,0.2679654198513941,-1.2831734727346227,
0.985012003,0.07544346993940831,0.26034096381080274,-1.271704793812697,
0.990016849,0.05269333796324538,0.3615017215491305,-1.300837040616564,
0.994991157,-0.003814005242807006,0.40412304243095476,-1.4237422948467664,
0.99999608,-0.0030512041942455936,0.3386213099213262,-1.6906181339731159,
1.005000926,-0.10203975257048437,0.3628343991638676,-1.7891964725105236,
1.010005772,-0.05098605010326246,0.35155911860477573,-1.891044220244746,
1.015010618,0.012841297360932535,0.38850752208718975,-1.888245837621577,
1.020015541,-0.051018537543077724,0.487019246372297,-1.7634248866499949,
1.025020387,-0.04081483003446218,0.5045370831511137,-1.5716301070739025,
1.029994695,-0.0326518640275697,0.5491971343296145,-1.4411785973778724,
1.034999618,0.03517008420976797,0.5389564847578505,-1.3061716376679229,
1.040004464,0.028136067367814377,0.6303627900783142,-1.3054265832056267,
1.045009311,0.037831753712671945,0.5885660976174609,-1.3354762915889147,
1.050014157,0.007281065163435907,0.6010974669458975,-1.3135470488961314,
1.055019003,-0.03248236165251539,0.6264454383852092,-1.2730197222467883,
1.059993388,0.05829000007465518,0.623739453888099,-1.2559207369038763,
1.064998234,0.03130910024130373,0.5449602864075984,-1.257564043136382,
1.07000308,0.13230750739641212,0.5662127702942916,-1.1133113663450436,
1.075008003,0.029231554508743485,0.5372461294739588,-1.0515396722996684,
1.080012849,0.0616924812321169,0.5830258540796553,-1.0097833735819215,
1.085017772,0.05701542297397477,0.5736809104670935,-0.9380715261360448,
1.08999208,0.0992424519808644,0.4819290423385185,-1.0186075504986798,
1.094996926,0.1023782993913932,0.4851420230859027,-0.9144851157163272,
1.100001772,0.09722553933153494,0.472389436339816,-0.8848168523386866,
1.105006618,0.1084262072602109,0.3855729870601341,-0.7384992338240739,
1.110011465,0.14037108537031778,0.3620886463009394,-0.6291065770006652,
1.115016388,0.15826554092942532,0.3816081729001266,-0.4496551956825634,
1.120021234,0.11128954186581658,0.3742394802146325,-0.3903699084991761,
1.124995542,0.09669307744139899,0.33003752685969445,-0.38891030668215354,
1.130000465,0.12332313607640638,0.27935289746431824,-0.32645112132228515,
1.135005311,0.1293042906165725,0.21582087998317334,-0.37608284835177397,
1.140010157,0.20304222319846202,0.15733382800997608,-0.31618915465798114,
1.145015003,0.16243377855876961,0.10288255770827393,-0.24528988573810384,
1.150019849,0.20656147425540194,0.0056916662838064624,-0.11195570924966258,
1.154994234,0.18823351721102322,0.03519908498016999,0.10197138230730118,
1.15999908,0.15824825175709983,-0.040793673910395345,0.050931353892715414,
1.165003926,0.2032130528140661,-0.10158788102284744,0.16332809092667233,
1.170008849,0.15490900426297163,-0.12723912348282873,0.1306624727413377,
1.175013696,0.10094286560367566,-0.11711417476282548,0.20412905351045296,
1.180018542,0.08075429248294053,-0.10135277779854146,0.255240498667737,
1.184992926,0.01863475837294909,-0.11938941218023924,0.441696976570908,
1.189997772,0.045553606335200114,-0.24874048024467976,0.4452952185858283,
1.195002619,0.09007299866984464,-0.22963813614886885,0.5247878106108503,
1.200007465,0.06439693710573657,-0.3062936120990267,0.5194289423363365,
1.205012311,-0.009774001905376584,-0.3906024021914285,0.568772295104421,
1.210017234,-0.046126439149423326,-0.39675773962423655,0.623569471825725,
1.214991542,0.03205186210056632,-0.4553122662233151,0.7746677265084321,
1.219996388,0.010318613703890533,-0.4561871642054587,0.818931568902058,
1.225001311,0.015916328951393666,-0.5411629481459832,0.9079730902046546,
1.230006157,-0.0025898366573055,-0.5708363853569964,0.8719457939410677,
1.235011003,0.051558244275840215,-0.5945751351258071,0.9274001562710179,
1.24001585,0.06423093322737383,-0.5905817732922961,1.0943466539474782,
1.245020696,0.059046208412038226,-0.5414184320539419,1.1589505287243886,
1.24999508,0.04723696672963057,-0.5403949847674516,1.317894523321308,
1.254999926,0.045451011371985706,-0.5395762239580272,1.3990803281297026,
1.26043145,0.05934514690429027,-0.5465826592592333,1.3644310410682152,
1.265436373,0.03215321770501178,-0.651786593735054,1.2754193445733222,
1.270441219,0.07935268776569399,-0.5980437263964294,1.1812256734125643,
1.275446065,-0.05143951497909521,-0.6699711215590382,1.1211936124605195,
1.28042045,-0.0028443982000120327,-0.6202528104857559,1.2110746104273993,
1.285425296,-0.055905632161694196,-0.5421709240020081,1.4285459676387937,
1.290430142,-0.11367751914946034,-0.4643824911547314,1.5718780643942374,
1.295434988,-0.06795767751286658,-0.44045903018574806,1.7401730447771087,
1.300439834,-0.0313818042035916,-0.42898169939884256,1.7752110981752018,
1.305444757,-0.10938133275954076,-0.4044768634253241,1.71130352209485,
1.310419065,-0.0875050662076326,-0.4538261272759039,1.6142095962403342,
1.315423911,-0.16960284814165844,-0.5086283189654985,1.5518565685938306,
1.320428834,-0.1433437224620725,-0.47585569243436177,1.5172970224531888,
1.325433681,-0.21427376718474592,-0.43431461986545816,1.6198945942809093,
1.330438527,-0.1944033515544984,-0.36277466723636076,1.5027745011083198,
1.335443373,-0.20149135685700206,-0.21360525853884438,1.5086771204179072,
1.340448219,-0.2378075368939879,-0.15556133085451296,1.3754940950159664,
1.345422604,-0.2515375930260851,-0.12444906468361028,1.2459625977901183,
1.35042745,-0.2012300744208681,-0.19149660297369486,1.218951779892251,
1.355432296,-0.12267682191157242,-0.21448878628520585,1.074760117761457,
1.360437219,-0.1211257953359596,-0.08731511578963946,1.00537541598651,
1.365442065,-0.12754643590560852,-8.991507371802765E-4,0.9575290925548323,
1.370446911,-0.11736002470104934,0.045249402707374875,0.8886062818563669,
1.375421296,-0.15517959519266322,0.08216815009558753,0.8411294712858748,
1.380426142,-0.21608102738093726,0.1883177186238334,0.6039506351341686,
1.385430988,-0.1115732464729261,0.09702401361366642,0.3835618142596786,
1.390435835,-0.16587304858672713,0.06229633491437081,0.18426644359524147,
1.395440681,-0.1556828005179413,0.01152987799009031,-0.0747685467839645,
1.400445604,-0.2701136575591285,0.07817684428660354,-0.3203037290287334,
1.405419988,-0.20076805007074028,0.1391559506795268,-0.4171331809768919,
1.410424758,-0.2295674773185551,0.19560067378214696,-0.44862811460573226,
1.415429681,-0.2296226574682474,0.12583478707259244,-0.6423764601904445,
1.420434527,-0.12240652670091623,0.09300629630236101,-0.6671299279179799,
1.425439373,-0.17453969661097712,0.1127123223507267,-0.7941928339359468,
1.430444219,-0.12430888131221918,0.13613848581026877,-0.9111667976663362,
1.435418604,-0.06113986742465327,0.08592647468337145,-1.0047452057111936,
1.44042345,-0.08721913156484473,0.17600140695006639,-1.071946494158798,
1.445428296,-0.06977530525187581,0.13313968757177186,-1.209984105727429,
1.450433142,-0.03283588255294112,0.22143346293278365,-1.2821062421014737,
1.455438066,0.01203853158276924,0.17714677034622683,-1.3244818381635994,
1.460442912,-0.03633785034718795,0.3179306330585978,-1.4426573699449428,
1.465447758,-0.013747404301187816,0.2773288680954378,-1.4682448534754862,
1.470422142,-0.026320799417512752,0.3444461976562819,-1.4733927272628105,
1.475426989,0.07088071169279653,0.3598328713635509,-1.492833139329779,
1.480431835,0.04904313136595606,0.36448074849922696,-1.5390319838759332,
1.485436681,0.046895943081046165,0.4141677258211711,-1.5683288585851223,
1.490441527,0.16009985764476853,0.41561007601406885,-1.5151519784696603,
1.49544645,0.14340276209237734,0.44740974090406666,-1.6181785590940887,
1.500420758,0.21432102273084763,0.4805109227252751,-1.608661804794803,
1.505425604,0.15613391836625767,0.4303774137936235,-1.624033478259669,
1.510430527,0.10958425871644373,0.49753083385167124,-1.6516533115383982,
1.515435373,0.10299028294971746,0.47463911848972323,-1.489874284972906,
1.520440296,0.10537656416647556,0.49463295998342904,-1.4600501390378948,
1.525445066,0.07663981334489922,0.47998228122526865,-1.4132061268553162,
1.53041945,0.10728052628932272,0.5295532898087061,-1.4216999265086674,
1.535424296,0.06284008322475648,0.5232414210620528,-1.374864900313379,
1.540429143,0.05027206657980515,0.5335148020412928,-1.3220736219108602,
1.545433989,0.07086342905882703,0.5034263168832784,-1.3104867326116958,
1.550438912,0.07201364306548202,0.5023398427217107,-1.2246024598198257,
1.555443758,0.08825669024736854,0.5321164153455815,-1.1942026129974623,
1.560418066,0.12423546579957939,0.47166185557358453,-1.0702836602221888,
1.565422989,0.07640403483296182,0.4999125876387993,-1.0707475733193528,
1.570427835,0.13007624128647444,0.3846071941344771,-0.9485353145148574,
1.575432758,0.14236821873337263,0.3766387925695447,-0.873749821436105,
1.580437527,0.12155602489590833,0.43921710857956153,-0.7832756750199774,
1.58544245,0.06659904412174378,0.45863381869958664,-0.6419434159925448,
1.590447297,0.1069093488990796,0.5124745674718763,-0.5825080561582938,
1.595421604,0.11617326087471108,0.34868795933638763,-0.4736678829149161,
1.60042645,0.15423017072054754,0.3862106900399107,-0.3559499923670897,
1.605431374,0.15402991833188542,0.2859842380670852,-0.3307286218233596,
1.61043622,0.12322393466550835,0.14451138184771128,-0.29522864941181304,
1.615441066,0.1368863749267159,0.13093217218959463,-0.24384435751773204,
1.620445912,0.1248319878388642,0.07409979506368725,-0.1644297340610601,
1.625420297,0.13051137798700324,0.028634084097824974,-0.054929407366035576,
1.630425143,0.18868500370719904,-7.704668658359282E-5,0.04033267344799185,
1.635429989,0.15094800296575922,0.022922676615576787,0.15484914657089366,
1.640434835,0.17438851597429195,-0.03529192462550723,0.2541237630574962,
1.645439758,0.05523491146183712,-0.0895250436066557,0.23394476239912176,
1.650444604,0.11314093066864572,-0.11758885354987525,0.23312481931871165,
1.655418912,0.13648142014831993,-0.10939395881646252,0.1941612934432504,
1.660423835,0.047893584528690136,-0.15646810894770136,0.30089635653194424,
1.665428681,0.03065340579281295,-0.20178896240840505,0.3862844070028988,
1.670433528,0.02452272463425037,-0.16909260791500547,0.5235481707439202,
1.675438374,-0.011027596087582608,-0.2808415034767797,0.5490829823959178,
1.680443297,-0.039467852665048986,-0.40854790523503715,0.5695112131872424,
1.685448143,-0.016251394234547745,-0.4494214273679613,0.562869102385732,
1.690422451,0.01764467232827366,-0.4438130551328945,0.6877998595453043,
1.695427297,0.02943861383918145,-0.4546492333214036,0.7341147808247195,
1.70043222,-0.037740660518620656,-0.4403338619073669,0.8784268496841898,
1.705437066,0.038760485005208456,-0.4135586411158594,0.9479074953723519,
1.710441912,3.6260028825491064E-4,-0.4993987393697381,1.0111538313808897,
1.715446758,0.07690454355991913,-0.5374250183360005,1.0847352141525635,
1.720421143,0.09216941064291823,-0.6291375930989762,1.1665842528650199,
1.725426066,0.0507511907076329,-0.7178305363364998,0.95625171625686,
1.730430912,0.009955176771123397,-0.7198318864471105,0.9182301327711127,
1.735435758,-0.03034309620822334,-0.7597402116113017,0.9107979428868118,
1.740440605,0.01403276065854342,-0.7073909585041293,1.0121115598758559,
1.745445451,-0.05006536690498897,-0.6348657563815505,1.2693762901370125,
1.750419759,0.013577820077693425,-0.7990275347622229,1.4598644354299228,
1.755424682,0.01086225606215474,-0.7771281023337041,1.5662870866740164,
1.760429528,-0.014294532956977857,-0.7902542129765824,1.6744087586946819,
1.765434374,-0.011435626365582263,-0.7701094449051917,1.7455839832741056,
1.770439297,-0.07044005268243164,-0.5854417086035968,1.7259090201153775,
1.775444143,-0.025706266350962403,-0.4606919288945963,1.8097685063755051,
1.780418451,-0.09717946448915618,-0.46815233233076503,1.8385481425027486,
1.785423297,-0.008790558171219987,-0.43581346513829367,1.807942548426027,
1.79042822,-0.1219541296100198,-0.43292668534916046,1.929024632002541,
1.795433066,-0.1358705323724412,-0.3999714141972972,1.910969491978987,
1.800437912,-0.1316807622145385,-0.3889301686198008,1.7739416092081886,
1.805442759,-0.14365183696594006,-0.32646701087240304,1.6260121130501446,
1.810447605,-0.16855158615466886,-0.2611736086979224,1.5153307170514445,
1.815421989,-0.19613283243462987,-0.18595457299349416,1.380816209383342,
1.820426836,-0.2335207292770191,-0.11811790644167042,1.4570791149676126,
1.825431682,-0.25576957299986236,-0.13280151509474258,1.3418763657045591,
1.830436605,-0.2352614580367307,-0.15987127799376277,1.265037042270679,
1.835441451,-0.2341778420427879,-0.13555846038329156,1.0273525097931042,
1.840446297,-0.2486338252241962,-0.05481670238866432,0.9214807016821389,
1.845420605,-0.21422993615591945,0.06340686529243778,0.8827518831230545,
1.850425528,-0.19436831057329518,0.0507254922339504,0.8364474781781297,
1.855430374,-0.17847896242347988,0.07122614574028541,0.7151266104721898,
1.860435297,-0.15044460792706515,-0.05027931061114077,0.5031483464832185,
1.865440066,-0.15866292396677417,-0.04788488647719391,0.302918457460013,
1.87044499,-0.18822189076338525,-0.1225837270528487,0.14273607212035344,
1.875419297,-0.1046088846810207,-0.09040554365399767,-0.10033140597559154,
1.880424143,-0.12199429768622283,0.011951382947895661,-0.08026512478047465,
1.885429067,-0.07461112418413451,0.10915989557340433,-0.07953497580094293,
1.890433913,-0.10565757496071093,0.14095807774412394,-0.12491948454700363,
1.895438759,-0.07686462198028743,0.1893809374455433,-0.207195719473539,
1.900443605,-0.11512181118591447,0.28941072911292887,-0.5028598470632062,
1.90541799,-0.10742032492529408,0.11660691809869261,-0.8006834159806431,
1.910422836,-0.13190493555363858,0.16223857174091716,-0.9776500042688898,
1.915427682,-0.09786251045462957,0.12979085739273355,-1.1268847128877688,
1.920432528,-0.10893576031682861,0.1727856278087181,-1.2692575566871689,
1.925437451,-0.03351849465177825,0.17653578755581245,-1.329525002869266,
1.930442297,-0.01149191974486008,0.27147317121286285,-1.423708350684084,
1.935447144,-0.0704850873858539,0.37040739210334706,-1.3841326961722658,
1.940421451,-0.033403755943839375,0.3652789509446406,-1.4673945053264852,
1.945426374,0.003922794881769276,0.37649907399423777,-1.5416646276986885,
1.950431221,0.0031382359054153985,0.3088606971836714,-1.7389873723249671,
