Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.0,0.8116175242387977,0.40621357532743935,-0.17135851197082275,
0.005004846,-1.4652648680906513,1.029823822755848,-0.2979770073305641,
0.009979154,0.31410848192365814,-1.8346624986495697,0.5660701458445327,
0.014984077,0.5807289289791732,0.6468289362457496,-0.7270060964591387,
0.019988923,-0.32454573254908337,-0.003515146806470415,0.6059187739557359,
0.024993769,0.4988464900563144,-1.427840930330461,0.875469119506386,
0.029998616,0.8740868718393631,0.35937052002930203,-0.5867478123050471,
0.035003539,-1.3386750101273865,0.6705687088281597,0.09754892422822792,
0.039977846,0.2008599138875317,-0.9881727184843473,0.13166920530055037,
0.04498277,1.2332903223530063,0.1977883091774422,-0.9442831660329976,
0.049987616,-2.0779459891879073,1.2078486709759106,0.6849253348493836,
0.054992462,0.09977569833091789,-1.117634198747836,-0.9153959137611185,
0.059997308,1.7806614729141546,-0.02836404377838958,-0.747639606985457,
0.065002231,-2.881203167249731,1.6704882173965694,1.1870056544995258,
0.070007077,0.4378349124511306,-1.3604382682458305,-1.7778704519863169,
0.074981385,0.7333401870028358,0.5588601741301423,-0.34203207936249136,
0.079986308,-0.5931904450022236,1.3971074035253053,2.093760963707272,
0.084991154,0.4141753327875888,-1.5255127580574415,-1.6883659391171904,
0.089996,0.40795471763845725,0.3118788694054873,0.13562736284199062,
0.095000847,-1.0603578845958994,1.3450898245740726,1.2960263043360918,
0.10000577,0.2932690969863665,-1.5671268212184275,-1.2845969557987047,
0.104980077,0.4644586318142519,0.4777851973068742,-0.04701273919951099,
0.109985,-1.084107671307937,1.4088618496332193,0.514014106736095,
0.114989847,0.274269187150466,-1.67699958965988,0.02813862303536041,
0.119994693,1.2843562642320534,0.45117858182739395,-0.2992694970795231,
0.124999539,-1.7459583060276873,0.9278898011156018,0.15131773973872598,
0.130004462,0.49561044563195167,-1.648059100269628,0.5347726060976221,
0.13497877,1.3388461827384717,0.351747822475948,-0.49155523665510437,
0.139983616,-0.8136386585913272,0.32736693359416175,0.3652389344552134,
0.144988539,0.6668576945716405,-1.3240256902615115,1.2728559730036242,
0.149993385,1.314953593401453,0.12064207219760537,-0.5982801630033503,
0.154998231,-1.629543091465361,0.6787834872697268,-0.03426072708236738,
0.160003078,0.15970164886369131,-0.9432936104222558,0.662121600218871,
0.164977462,1.5221444277068283,-0.11873491542215517,-1.0715447852545914,
0.169982308,-2.252919299753483,1.0618903006182085,0.23068989201117063,
0.174987231,0.31988496911368725,-0.9509274033652965,-0.04529198897895448,
0.179992078,1.8418271766650038,-0.2397636388100961,-0.9402840367398042,
0.184996924,-2.525812703248075,1.631613118302204,0.7111089522487823,
0.19000177,0.4539966441184588,-1.1693563597588716,-0.5113763574880839,
0.195006693,1.3132165318322426,0.4895437131572582,-0.707897930472889,
0.199981001,-0.711559228452663,1.5561746891537362,1.2187989957095802,
0.204985847,0.1968971790054478,-1.6204408219497162,-0.3810368532370241,
0.20999077,0.8930165530188114,0.49642554831180913,-0.3124909205779005,
0.214995616,-0.8408602427686668,0.5886765790913419,0.6310733951294765,
0.220000462,0.0015190222863025599,-1.153285116121458,0.2596927004785812,
0.225005308,0.3842874927523666,0.3644947050688372,-0.6120204673026812,
0.229979693,-2.0752795566556506,0.9964487503908241,7.156574078557298E-4,
0.234984539,-0.020674294585995234,-1.3863529244309931,-0.8115406637709803,
0.239989462,1.5617183157960477,0.453852488259771,-0.2584984306749867,
0.244994308,-2.35150473045032,0.9989819635234662,0.6129758831455572,
0.249999155,0.5398129981619453,-1.4839251431399672,-0.015274963649570594,
0.255004001,1.7955877015481263,0.36047183731602916,-0.31101605246262487,
0.259978385,-1.8809356348125243,0.6101581991466466,0.6016075376685723,
0.264983232,0.640456131584795,-1.281667332589421,0.48128603013485716,
0.269988078,1.7841648510991348,0.3077576075078699,-0.5956360013315667,
0.274993001,-2.4187138039351455,0.7671843698884371,0.7186762880460762,
0.279997847,0.44007710548393325,-1.0028174931792162,-0.014990457600248419,
0.285002693,2.1525014355353704,-0.15103112180930314,-0.8777356216954324,
0.290007539,-3.2272927511078366,1.0207304356900697,0.6998561803780294,
0.294981924,0.5133898279394907,-0.9761938573195262,-0.3977955671721869,
0.29998677,2.2111514764091336,0.023496701616150237,-0.7472777440209519,
0.304991616,-2.4678580318243535,1.3672117466116764,0.9038211763652697,
0.309996539,0.69955798352947,-1.2353100399665182,-0.3648680161831752,
0.315001386,1.4407126376246624,0.5670254055267854,-0.6673056373117738,
0.320006232,-1.268446678382936,1.3576708653455007,1.0290903656388632,
0.324980616,0.44857874356684446,-1.5034318273158847,-0.019486649139299317,
0.329985463,1.2629135357775478,0.551725554077468,-0.5289056645262828,
0.334990309,-1.2191498194187331,1.245832194970959,0.40431153405280185,
0.339995232,0.5416463920236072,-1.6235486109360748,1.2045153588340387,
0.345000078,1.3143833405781145,0.4326478132164722,-0.7372284722101128,
0.350004924,-1.277572764793368,0.6908833415155606,-0.359939638119652,
0.354979309,0.6634598145172343,-1.5771751856132352,2.5774283859398253,
0.359984155,1.3811882789361754,0.17861157613404566,-0.8953746435430627,
0.364989001,-0.5958902553376932,0.33442540134913107,-0.1416918657133568,
0.369993847,0.09789619321367116,-0.9276451971854657,2.384278343366814,
0.37499877,0.9593831338464497,-0.15218483660426857,-1.256754266224517,
0.380003616,-0.1442054479933359,0.5524593174154988,-0.7755602733311768,
0.384977924,-0.5520667528801424,-0.4927288866285141,2.742926109948339,
0.389982847,0.7228863401656738,-0.4478132229044959,-1.6287204828909392,
0.394987693,0.2488669048504346,1.0361324706876338,-0.8509507820647038,
0.39999254,-0.6360040513073354,-0.5961228244142485,3.050363489338471,
0.404997463,0.7170280053301693,-0.5764970487464867,-1.8424576216151607,
0.410002309,0.7421742307411863,1.5690854306134066,-0.7614516014425199,
0.415007155,-0.769997906504692,-1.0738110927651343,3.0836556438948115,
0.41998154,0.663463052655362,-0.3457320521601055,-1.900099715841181,
0.424986386,1.0057799788674537,1.5085311261552166,-0.9148254086592722,
0.429991232,-1.1873517296822211,-1.5053267218480437,2.922649408180005,
0.434996078,0.7432980567525752,-0.11633615794260732,-1.8220458787294334,
0.440001001,0.9470649743327244,1.2476839852136021,-0.8906895289112811,
0.445005847,-1.303276889781257,-1.200687612549333,3.118171185708867,
0.449980155,0.5509591633001165,-0.04883808728525507,-1.7728878256028295,
0.454985078,0.946422714703814,0.7653813057226383,-1.0965298649744515,
0.459989924,-0.8287810415319317,-0.24577684457441623,4.0644081880985645,
0.464994771,-0.24164533855849213,-0.5107407431232172,-2.065516753964509,
0.469999617,1.178082464199593,0.9168374649344098,-2.280651699680396,
0.47500454,-2.1144507423549253,0.41935070448384376,3.2550169855925972,
0.479978847,-0.3125004208492722,-1.1508398128091042,-1.6634111856958445,
0.484983771,1.7343141050014905,1.2015484752226873,-2.3343784694306997,
0.489988617,-3.263046152522245,0.16444846645744673,2.65274983370837,
0.494993463,0.19365209966494307,-1.3930688170134862,-1.2105287096934596,
0.499998309,2.5452925732103484,1.467452027993215,-2.1406241243709783,
0.505003232,-3.57960532741805,-0.17445278676604192,2.4170199723538026,
0.50997754,0.1472637284830407,-1.2504717986762919,-1.1769308971169572,
0.514982386,2.7839940729963937,1.2214416757440252,-1.8455955447199326,
0.519987309,-3.9938986823377487,-0.3942453467674507,2.132064289932062,
0.524992155,0.28317746516724623,-0.920650498376485,-1.320619625183257,
0.529997001,2.678204476806801,1.0409349311938316,-1.5774738648194564,
0.535001848,-4.162805795690789,-0.31646882617072825,2.086072742250881,
0.540006771,0.6996754646131398,-0.7971377064672833,-1.2731370454571067,
0.544981078,2.337195796952963,0.8562717207362076,-1.4092433552377557,
0.549985925,-3.707775749217415,0.010810169028426797,1.730324355726788,
0.554990848,0.6423202336224365,-0.7881422291619098,-1.1286944643931793,
0.559995694,2.0001765752150575,0.7868536750139781,-1.2247363484920832,
0.56500054,-3.1039862422693605,0.4456082375575692,0.7670206898830916,
0.570005386,0.5890506614407831,-1.0302350209768938,-0.3440639595681354,
0.574979771,2.011191025110955,0.830684162249857,-1.07970330083322,
0.579984617,-2.4056445958353088,0.4883341130182694,0.22416269807854228,
0.58498954,1.0251408575266994,-1.2029133370267908,1.9567852976229894,
0.589994386,1.9616680430007298,0.6312499578199736,-1.154384536559812,
0.594999232,-1.4492750893726096,0.26749515020068104,0.2946617738283219,
0.600004079,0.8402172461593831,-0.8662677329125753,2.557147418330235,
0.604978463,1.4229953873510905,0.287650877527972,-1.3636250218787804,
0.609983309,-0.9148710260108512,0.5595628693044821,0.01234781574892807,
0.614988156,0.27175253317233705,-0.8164882123994319,2.714368914220236,
0.619993079,1.1137911533155187,-0.0019677091064046748,-1.6362433634968578,
0.624997925,-0.3118140216797079,1.0633667025230733,-0.25171548547521994,
0.630002771,0.011037924597304238,-1.0646679470330551,3.0240968193834963,
0.635007617,0.859250790842089,-0.17752717092753048,-1.8864552715439853,
0.639982002,0.7563536699356341,1.8499541667690231,-0.3676091940418278,
0.644986848,-0.6820399335430699,-1.6612293889053382,3.23783937206146,
0.649991694,0.7261679513131272,-0.15678235450805972,-1.8610285511789577,
0.654996617,1.3777247701386366,2.027440193816648,-0.7839697830818384,
0.660001463,-1.3111755343834757,-1.9176356287601581,3.310807114208359,
0.665006309,0.5752860472551824,0.5038360761163241,-1.986528869180189,
0.669980694,1.5941228044789506,1.6672072972105032,-1.5049472774730575,
0.67498554,-1.5517751874318542,-1.715489437957916,4.5497882107363985,
0.679990386,0.5666809795863771,0.3744180514174198,-2.152222654067131,
0.68499531,-0.1365865613168603,1.1499548922981815,-0.6338524030388619,
0.690000156,-0.3774198170619112,-1.4933914366558396,2.6647564564751605,
0.695005002,0.3109797576175608,0.015795262798054745,-2.0896517439995606,
0.699979386,0.7237934382046445,1.1771759586686958,-1.2963101708344134,
0.704984233,-0.9915615569523825,-0.7744230590538128,3.9352296953637182,
0.709989079,-0.05008905140335196,-0.5122782200396812,-2.283781117976604,
0.714993925,1.346650322216552,1.5055388283872004,-1.9113007122523769,
0.719998848,-1.7114457925655036,-0.7185917796974662,3.5734824709695836,
0.725003694,-0.06671093626797908,-0.8736697914032368,-1.9602630954899585,
0.729978002,1.9462685209593718,1.8446640585400083,-2.1274962124759504,
0.734982925,-2.189431983464436,-1.1061758347719972,3.6456920864157247,
0.739987771,-0.08135048407989853,-0.961555143067842,-1.8871725271564816,
0.744992617,2.3023061445659154,2.0425063929004628,-2.0843466337857315,
0.74999754,-2.9388969666714866,-1.4458960087265047,3.3584305909206336,
0.755002387,0.10820645277059882,-0.8349361253710965,-1.6343103673513841,
0.760007233,2.430967523132617,2.013556970522215,-1.85907259197681,
0.764981617,-3.5025137317380475,-1.4843783272382343,2.4354019911158176,
0.769986464,0.2855514802772867,-0.658862916078307,-1.1315795301542195,
0.77499131,2.2970314437738315,1.6181143542558847,-1.9472199534690784,
0.779996156,-3.9544274954325953,-1.2644312842344525,1.6983382340020814,
0.785001079,0.5062902809518975,-0.5135510336284067,-0.8784715941948189,
0.790005925,2.159503193007978,1.4125831786056975,-1.7447339861712852,
0.794980233,-4.164048789892934,-1.0304610678942505,1.0788599515659012,
0.799985156,0.7523112305368247,-0.4719423730684522,-0.6692011622824356,
0.804990002,2.1111537939997724,1.16239661538496,-1.7535307143718466,
0.809994848,-3.5744902033255728,-0.5257573082932283,0.5968126507925611,
0.814999694,1.040083731123111,-0.47423596023626724,0.13268464822193948,
0.820004618,1.897007866627615,0.9996714048456543,-1.6023540972183472,
0.824978925,-2.50465246524283,-0.19625079211621344,0.564525184749737,
0.829983848,1.091501931461742,-0.7392704691650778,1.5165607911103365,
0.834988694,1.6623304209018155,0.8719197109411312,-1.7134233489232553,
0.839993541,-2.033510277994124,0.06163577795586215,0.39139396551471606,
0.844998387,0.8938074029861707,-0.9466792995885116,2.442996459032866,
0.85000331,1.3969145232342735,0.6217167333638587,-1.883986698130153,
0.854977618,-1.2498550086098468,0.6429408515195781,0.339219104020291,
0.859982464,0.47111351737359713,-1.3550399522224479,2.945219429944748,
0.864987387,1.2119884129284189,0.5478558794467121,-2.256014702626233,
0.869992233,-0.2715634560848582,1.3883039439367033,0.2101487176353416,
0.874997079,-0.22491221030674843,-1.9003049306355497,3.202051469225461,
0.880001925,0.9692870744059685,0.4640704494887527,-2.2114396504252944,
0.885006848,0.6988151842745307,1.7962853036065052,-0.2215393393587899,
0.889981156,-0.8736381630585859,-2.0948981029399913,3.262757237009062,
0.894986002,0.6878110567342226,0.23178133804729137,-1.887062887150563,
0.899990925,1.4542994816788821,1.9475574796528066,-0.7511671859411528,
0.904995772,-1.3188687547295261,-1.7440369363522177,4.0878708777119215,
0.910000618,0.33928809291132533,-0.13875252691075365,-2.1540067341097586,
0.915005541,1.7041208086491286,1.8043594305740582,-1.3401327249342927,
0.919979849,-1.7855575133895352,-1.3529400869189272,3.5937141325525666,
0.924984695,0.05021295153812777,-0.3698376690529641,-1.9747242811161492,
0.929989618,1.4575377242065766,1.573522545879455,-2.001158514248388,
0.934994464,-2.802598513261692,-1.3920420821624029,2.045921485720431,
0.93999931,0.46241142185829776,-0.3934578272594634,-1.3971953065408425,
0.945004156,1.718343606251897,1.5852722666348122,-1.830270741082284,
0.949978541,-3.4290515020224084,-1.5895014173440059,1.8148819178763596,
0.954983387,0.6507791650507746,-0.2909360700171725,-0.5170855545660995,
0.959988233,2.267432814615083,1.736242662006892,-1.685468675586474,
0.964993156,-3.924476142106762,-1.637276832155961,1.302484892294494,
0.969998003,0.798401883937271,-0.2448805839956429,-0.3983639538401853,
0.975002849,2.531098549920203,1.7654256128358345,-1.6211363840194135,
0.980007695,-4.16556896737585,-1.3840871411095064,0.8942644462512668,
0.984982079,1.0422300658911903,-0.3334637131317457,-0.0277486908017206,
0.989986926,2.3737346619201056,1.5336686733544669,-1.7536858453415718,
0.994991849,-4.053955309404345,-0.8723010728215536,0.6426571739464695,
0.999996695,1.0472450313461528,-0.674856544292399,0.2153296576142072,
1.005001541,2.21685619811159,1.2069243425079752,-1.9576183234691804,
1.010006387,-3.4439592706367046,-0.3369062476199015,0.5791102667617647,
1.014980772,0.9759564123785758,-1.0586538499864853,1.2370942131652711,
1.019985618,1.8457060593157024,1.076099667050607,-2.0519185625732526,
1.024990464,-2.246897638814528,0.2556255603616769,0.8101275950097584,
1.029995387,1.0218937866076796,-1.3737573031755024,2.52515590901562,
1.035000233,1.4227692502486682,1.1457976814769322,-1.910196394003325,
1.04000508,-0.8460989937982579,0.5105815026491971,0.6630160567944099,
1.044979464,0.5642749511558517,-1.468588869307034,2.9207837865976387,
1.04998431,0.9570753449884021,0.9013805544109402,-1.6320016633488414,
1.054989157,0.19871334033703514,0.7900574807907151,0.09644334705530255,
1.059994003,-0.04788834414882892,-1.3062996860675011,3.5018205101637747,
1.064998926,0.5746049836317426,0.48724930315558157,-1.8337181524158552,
1.070003772,0.8121104204686265,1.2172355797238672,-0.6931685221768245,
1.074978157,-0.6374344615911022,-1.4165825727504473,3.6056305875319783,
1.079983003,0.2332126546879948,0.15385680831098705,-1.9881754310974653,
1.084987849,1.3434483090226128,1.5634371742536557,-1.1844833685596114,
1.089992695,-1.4152110831591072,-1.7525368130262748,3.281530889380827,
1.094997618,0.17027687894085397,-0.06893798876254201,-1.8567203263371361,
1.100002464,1.852385281457737,2.0364242659533147,-1.4777148230814277,
1.105007311,-2.310507298362863,-2.0713387595395942,2.6485501874332957,
1.109981695,0.2278459065337085,-0.2090578450187604,-1.4667158803268006,
1.114986541,2.2508670324626845,2.506598204499518,-1.8169342582165182,
